flight_id,timestamp,corridor_id,drone_type,operator_name,airspace_class,cargo_type,season,weather_condition,flight_status,altitude_m,ground_speed_kmh,flight_distance_km,payload_kg,battery_start_pct,battery_end_pct,wind_speed_kmh,temperature_c,visibility_km,corridor_latitude,corridor_longitude,compliant_flight,risk_level
FLT-010084,2022-05-17 06:31:00,COR-022,Fixed-Wing,Amazon Prime Air,Class D,Emergency Response,Winter,Partly Cloudy,Completed,357.5,57.7,13.54,0.0,75,36,6.9,21.8,10,35.9345,-106.0449,1,High
FLT-010085,2022-03-03 21:08:00,COR-041,Multirotor,Amazon Prime Air,Class B,Emergency Response,Spring,Clear,Completed,148.9,88.8,3.33,1.0,96,53,3.3,28.5,10,25.7054,-110.0581,1,High
FLT-010086,2023-02-17 07:30:00,COR-022,Multirotor,Matternet,Class D,Emergency Response,Spring,Clear,Delayed,279.4,69.0,6.04,1.0,86,38,5.0,13.1,15,38.4708,-91.4211,1,Critical
FLT-010087,2024-11-16 11:49:00,COR-029,Hybrid VTOL,Wing (Alphabet),Class D,Food Delivery,Winter,Clear,Completed,310.1,119.9,12.7,0.5,76,34,29.3,14.8,10,40.7558,-100.1022,1,High
FLT-010088,2021-01-09 09:17:00,COR-024,Multirotor,Amazon Prime Air,Class D,Emergency Response,Summer,Clear,Completed,152.3,87.0,8.17,3.0,80,62,3.4,2.9,15,34.1685,-77.3847,1,Critical
FLT-010089,2024-01-04 19:52:00,COR-024,Single-Rotor,DroneUp,Class G,Food Delivery,Summer,Partly Cloudy,Completed,90.8,61.5,0.7,0.5,82,72,5.7,23.0,5,41.6605,-97.9097,1,High
FLT-010090,2023-09-15 06:35:00,COR-035,Hybrid VTOL,Flytrex,Class E,Emergency Response,Summer,Partly Cloudy,Delayed,216.1,49.1,9.22,1.0,85,43,8.7,12.4,10,29.994,-96.922,1,Low
FLT-010091,2021-10-14 18:46:00,COR-028,Hybrid VTOL,Matternet,Class C,Emergency Response,Winter,Clear,Completed,162.0,12.5,30.38,1.0,82,66,0.9,34.3,20,29.8681,-101.5806,1,Critical
FLT-010092,2022-07-18 12:07:00,COR-034,Multirotor,Skydio,Class B,Mail,Spring,Fog,Completed,128.6,78.5,2.22,2.0,77,59,26.4,5.2,10,28.5512,-83.3261,1,Critical
FLT-010093,2021-09-27 09:18:00,COR-049,Multirotor,UPS Flight Forward,Class D,Surveillance,Spring,Clear,Completed,390.2,85.2,0.5,2.5,94,69,7.5,16.5,5,33.1839,-101.1829,1,Critical
FLT-010094,2023-03-27 12:37:00,COR-042,Multirotor,Flytrex,Class G,Surveillance,Winter,Light Rain,Completed,215.8,79.9,2.27,2.0,78,39,5.4,19.5,10,43.6343,-108.8022,1,Low
FLT-010095,2022-09-02 20:25:00,COR-003,Hybrid VTOL,Manna Drone Delivery,Class E,Emergency Response,Spring,Clear,Diverted,346.9,17.9,20.9,2.0,97,70,7.8,24.3,3,43.2141,-79.7605,1,Medium
FLT-010096,2022-01-12 16:41:00,COR-022,Multirotor,Joby Aviation,Class D,Medical Supplies,Winter,Clear,Completed,102.3,39.8,28.49,1.5,74,41,13.5,23.1,10,33.4221,-92.7554,1,Medium
FLT-010097,2022-07-24 10:47:00,COR-036,Fixed-Wing,Zipline,Class G,Food Delivery,Summer,Clear,Completed,377.6,74.6,0.9,5.0,83,60,11.3,37.7,10,37.9606,-93.016,1,Low
FLT-010098,2024-03-30 11:24:00,COR-011,Multirotor,Matternet,Class G,Food Delivery,Spring,Overcast,Completed,323.9,100.7,39.33,0.5,90,52,10.3,31.4,8,40.858,-92.0697,1,Medium
FLT-010099,2024-12-09 15:22:00,COR-046,Fixed-Wing,DroneUp,Class D,Mail,Summer,Clear,Aborted,329.2,63.9,17.77,1.0,80,34,4.4,11.7,5,30.3065,-86.7769,1,Critical
FLT-010100,2023-04-11 12:58:00,COR-014,Multirotor,Amazon Prime Air,Class C,Industrial Parts,Spring,Clear,Delayed,174.2,86.8,13.14,2.5,81,34,6.8,25.1,10,28.6991,-106.6597,1,Low
FLT-010101,2022-01-27 09:29:00,COR-034,Hybrid VTOL,Flytrex,Class C,Medical Supplies,Summer,Clear,Completed,209.7,44.3,5.26,1.0,89,61,14.3,23.0,8,46.3861,-120.3416,1,Medium
FLT-010102,2021-10-12 15:00:00,COR-002,Fixed-Wing,DroneUp,Class E,Emergency Response,Autumn,Overcast,Completed,249.5,69.1,8.37,2.5,89,74,24.8,11.3,15,38.5863,-82.2809,1,Critical
FLT-010103,2022-03-17 18:52:00,COR-049,Fixed-Wing,Joby Aviation,Class C,Retail Package,Autumn,Clear,Completed,322.2,59.5,52.87,1.0,79,65,1.8,27.1,2,46.5911,-115.6837,1,Critical
FLT-010104,2024-03-18 14:32:00,COR-028,Hybrid VTOL,Amazon Prime Air,Class D,Emergency Response,Winter,Strong Wind,Completed,344.2,88.8,43.65,0.5,96,76,21.9,17.8,8,32.4306,-86.6308,1,High
FLT-010105,2024-09-23 08:42:00,COR-014,Multirotor,Amazon Prime Air,Class G,Medical Supplies,Winter,Clear,Completed,58.9,54.2,17.68,1.5,70,54,19.1,15.9,3,40.4667,-117.9666,1,Medium
FLT-010106,2021-08-13 11:41:00,COR-036,Fixed-Wing,DroneUp,Class E,Medical Supplies,Spring,Light Rain,Completed,364.5,98.5,15.57,2.5,100,81,16.3,6.0,15,29.8973,-103.6099,1,Critical
FLT-010107,2023-04-28 18:45:00,COR-038,Multirotor,Flytrex,Class B,Medical Supplies,Winter,Strong Wind,Completed,376.9,58.8,4.26,0.5,85,58,7.5,6.1,8,30.7464,-118.9117,1,Critical
FLT-010108,2022-08-22 20:05:00,COR-041,Multirotor,Amazon Prime Air,Class E,Mail,Spring,Clear,Aborted,249.4,43.6,55.14,1.5,76,27,10.0,26.8,10,36.2618,-96.4115,1,Critical
FLT-010109,2024-06-24 19:28:00,COR-045,Multirotor,Zipline,Class G,Food Delivery,Spring,Partly Cloudy,Aborted,99.1,44.3,25.35,2.0,93,51,7.8,16.3,10,32.0316,-89.9963,1,High
FLT-010110,2024-10-08 06:26:00,COR-018,Fixed-Wing,DroneUp,Class G,Industrial Parts,Winter,Partly Cloudy,Completed,332.8,52.6,8.67,2.5,85,61,8.6,28.9,15,28.6877,-113.5998,1,Low
FLT-010111,2024-10-28 13:13:00,COR-042,Hybrid VTOL,Manna Drone Delivery,Class D,Medical Supplies,Summer,Partly Cloudy,Completed,233.0,72.4,30.45,1.0,83,63,11.5,15.5,20,30.7834,-103.7902,1,Medium
FLT-010112,2022-11-05 13:38:00,COR-044,Multirotor,Skydio,Class G,Surveillance,Summer,Clear,Completed,332.4,52.8,4.29,1.5,73,46,8.2,14.3,8,25.7865,-76.4183,1,Critical
FLT-010113,2021-08-16 07:06:00,COR-036,Multirotor,Manna Drone Delivery,Class C,Medical Supplies,Spring,Clear,Completed,331.5,48.6,4.32,3.0,72,34,9.7,33.0,10,40.4973,-100.3229,1,Medium
FLT-010114,2023-03-09 09:10:00,COR-030,Multirotor,Joby Aviation,Class G,Emergency Response,Summer,Overcast,Diverted,62.1,82.8,28.17,1.0,99,87,13.0,25.8,10,35.8266,-82.6754,1,High
FLT-010115,2022-12-18 06:07:00,COR-025,Multirotor,Matternet,Class C,Retail Package,Autumn,Clear,Completed,254.6,10.0,14.75,5.0,88,49,3.8,10.3,5,27.0733,-76.5679,1,High
FLT-010116,2023-04-02 13:36:00,COR-043,Multirotor,Matternet,Class C,Industrial Parts,Spring,Clear,Diverted,208.8,56.4,14.61,1.5,96,74,15.1,22.6,5,28.7773,-74.2571,1,Critical
FLT-010117,2024-05-17 14:46:00,COR-031,Fixed-Wing,Wing (Alphabet),Class G,Food Delivery,Autumn,Clear,Aborted,380.1,38.3,15.35,1.0,98,63,42.2,15.1,1,27.2558,-77.9822,1,Critical
FLT-010118,2024-04-13 07:48:00,COR-040,Multirotor,Flytrex,Class E,Surveillance,Spring,Strong Wind,Completed,139.8,47.6,2.42,0.0,92,64,2.6,19.9,2,38.477,-106.4471,1,Low
FLT-010119,2021-06-16 12:14:00,COR-022,Multirotor,UPS Flight Forward,Class E,Food Delivery,Autumn,Fog,Completed,106.2,69.9,7.74,0.5,91,71,30.1,9.2,15,27.0726,-74.8339,1,High
FLT-010120,2022-04-20 14:17:00,COR-036,Multirotor,Manna Drone Delivery,Class D,Industrial Parts,Spring,Light Rain,Completed,361.9,60.9,15.32,2.5,86,72,6.6,24.3,15,41.5942,-82.1926,1,Medium
FLT-010121,2022-03-18 21:58:00,COR-025,Multirotor,Amazon Prime Air,Class E,Retail Package,Spring,Fog,Completed,85.0,59.1,5.12,2.0,81,47,29.7,23.5,1,25.4512,-80.9784,1,Critical
FLT-010122,2024-09-25 19:53:00,COR-021,Multirotor,Manna Drone Delivery,Class D,Medical Supplies,Autumn,Partly Cloudy,Completed,284.0,88.8,12.62,1.0,86,48,6.5,13.6,10,30.4863,-121.2565,1,High
FLT-010123,2023-09-15 12:43:00,COR-039,Single-Rotor,Manna Drone Delivery,Class E,Surveillance,Autumn,Clear,Completed,141.0,64.7,14.66,3.0,70,39,15.0,19.8,3,44.5947,-75.2423,1,Medium
FLT-010124,2022-07-15 09:18:00,COR-022,Multirotor,Zipline,Class G,Medical Supplies,Spring,Overcast,Aborted,240.1,101.1,51.51,2.5,90,36,9.8,18.6,5,40.8077,-83.8736,1,High
FLT-010125,2021-04-04 14:05:00,COR-014,Multirotor,Matternet,Class B,Retail Package,Spring,Overcast,Completed,258.0,79.2,5.08,1.0,70,36,16.6,20.5,20,26.6053,-84.3696,1,High
FLT-010126,2021-05-08 08:55:00,COR-029,Multirotor,Matternet,Class G,Industrial Parts,Winter,Fog,Completed,184.4,45.7,10.42,1.0,92,51,14.5,13.1,10,43.0648,-118.0053,1,Low
FLT-010127,2023-06-09 21:38:00,COR-042,Multirotor,Zipline,Class D,Industrial Parts,Autumn,Clear,Completed,390.7,103.7,71.83,0.5,94,50,38.3,17.4,8,35.8468,-110.6041,1,Medium
FLT-010128,2022-03-20 07:04:00,COR-009,Fixed-Wing,Skydio,Class C,Mail,Spring,Light Rain,Completed,78.8,70.6,3.72,2.0,80,54,4.1,28.6,20,43.6292,-74.8492,1,Low
FLT-010129,2022-05-30 08:06:00,COR-021,Multirotor,Joby Aviation,Class E,Surveillance,Summer,Partly Cloudy,Diverted,174.8,102.4,27.26,2.0,72,37,31.9,19.5,20,38.2163,-97.4668,1,Critical
FLT-010130,2023-04-01 06:18:00,COR-022,Fixed-Wing,Zipline,Class B,Retail Package,Spring,Light Rain,Completed,189.2,59.7,3.51,1.0,73,61,3.5,13.4,8,40.0003,-102.505,1,Medium
FLT-010131,2024-03-30 08:49:00,COR-011,Multirotor,Wing (Alphabet),Class E,Industrial Parts,Autumn,Partly Cloudy,Completed,263.5,70.4,34.15,2.0,76,31,18.5,23.0,5,46.857,-80.8429,1,Low
FLT-010132,2021-02-21 07:54:00,COR-015,Fixed-Wing,UPS Flight Forward,Class G,Medical Supplies,Autumn,Overcast,Completed,180.7,73.6,12.05,5.0,87,45,8.1,19.4,20,30.1114,-117.7203,1,Critical
FLT-010133,2022-10-01 11:57:00,COR-014,Hybrid VTOL,Amazon Prime Air,Class D,Mail,Winter,Overcast,Diverted,65.9,61.6,64.46,2.0,97,57,0.9,19.6,15,38.7268,-101.5698,1,Critical
FLT-010134,2021-03-21 10:33:00,COR-017,Multirotor,Amazon Prime Air,Class G,Food Delivery,Spring,Overcast,Completed,380.5,90.4,3.36,2.0,89,73,0.4,29.6,8,35.1271,-103.5907,1,Low
FLT-010135,2024-02-25 19:54:00,COR-044,Single-Rotor,Zipline,Class B,Emergency Response,Summer,Partly Cloudy,Completed,183.9,103.7,20.96,1.0,76,47,8.8,17.5,8,25.8679,-104.8573,1,Medium
FLT-010136,2023-05-05 09:25:00,COR-025,Multirotor,Zipline,Class D,Retail Package,Spring,Partly Cloudy,Completed,156.8,19.1,21.39,0.0,80,28,0.4,26.3,10,25.3184,-106.9231,1,Critical
FLT-010137,2024-01-20 07:47:00,COR-024,Multirotor,Skydio,Class E,Emergency Response,Summer,Light Rain,Completed,195.3,81.3,22.84,5.0,94,66,35.1,30.2,15,27.623,-111.7063,1,Critical
FLT-010138,2021-05-29 07:15:00,COR-006,Hybrid VTOL,Flytrex,Class B,Industrial Parts,Winter,Partly Cloudy,Completed,110.1,47.1,1.92,2.5,100,46,2.2,26.0,3,39.28,-113.5274,1,High
FLT-010139,2022-08-21 10:07:00,COR-006,Multirotor,Zipline,Class C,Medical Supplies,Summer,Clear,Completed,67.1,13.1,6.13,2.0,98,49,8.0,27.9,10,37.4776,-90.6201,1,Critical
FLT-010140,2022-02-15 14:32:00,COR-006,Multirotor,Zipline,Class G,Emergency Response,Autumn,Clear,Completed,85.0,75.3,7.43,0.0,83,69,5.7,19.5,8,37.1755,-76.9497,1,High
FLT-010141,2022-11-06 15:35:00,COR-025,Hybrid VTOL,DroneUp,Class E,Medical Supplies,Autumn,Clear,Completed,91.7,75.4,7.06,2.5,77,36,8.9,11.1,8,25.7008,-97.0663,1,High
FLT-010142,2022-06-19 10:03:00,COR-020,Multirotor,Wing (Alphabet),Class G,Food Delivery,Spring,Strong Wind,Completed,103.1,78.6,20.23,2.0,100,74,2.8,24.8,10,35.3247,-107.3992,1,Low
FLT-010143,2022-03-06 16:12:00,COR-027,Single-Rotor,Wing (Alphabet),Class B,Surveillance,Spring,Overcast,Delayed,185.4,72.4,1.02,1.5,89,36,24.1,20.8,20,45.3417,-114.2012,1,High
FLT-010144,2021-06-02 19:03:00,COR-019,Multirotor,Zipline,Class E,Medical Supplies,Spring,Partly Cloudy,Completed,260.8,82.5,23.57,2.0,85,68,0.2,10.2,10,33.747,-81.323,1,Medium
FLT-010145,2024-11-25 21:36:00,COR-035,Hybrid VTOL,Matternet,Class D,Retail Package,Autumn,Partly Cloudy,Completed,262.7,52.9,13.46,3.0,87,43,10.2,36.0,10,38.7483,-74.3969,1,High
FLT-010146,2024-10-06 09:31:00,COR-037,Hybrid VTOL,UPS Flight Forward,Class E,Emergency Response,Autumn,Clear,Completed,30.0,70.3,3.42,0.0,81,66,5.1,10.1,10,42.156,-104.8914,1,High
FLT-010147,2024-04-26 09:13:00,COR-025,Multirotor,Zipline,Class D,Industrial Parts,Autumn,Fog,Completed,370.8,79.0,4.61,0.5,78,25,2.9,16.8,5,42.2464,-107.7434,1,Medium
FLT-010148,2024-01-19 18:03:00,COR-012,Multirotor,DroneUp,Class G,Retail Package,Autumn,Light Rain,Completed,334.5,92.1,1.85,3.0,89,76,2.9,25.3,10,36.4242,-92.5268,1,Critical
FLT-010149,2021-06-13 16:50:00,COR-015,Fixed-Wing,Joby Aviation,Class E,Emergency Response,Summer,Clear,Completed,386.7,65.9,11.06,0.0,94,51,2.4,16.0,5,43.8749,-84.0089,1,High
FLT-010150,2023-09-12 09:54:00,COR-029,Multirotor,DroneUp,Class C,Surveillance,Winter,Clear,Diverted,163.2,60.7,16.27,3.0,78,68,11.1,8.0,10,33.6103,-99.6853,1,Low
FLT-010151,2024-12-08 08:50:00,COR-027,Fixed-Wing,Matternet,Class B,Retail Package,Spring,Fog,Completed,276.0,63.9,15.66,0.0,90,53,26.6,15.1,10,44.5513,-91.1264,1,High
FLT-010152,2023-10-12 09:13:00,COR-042,Multirotor,Amazon Prime Air,Class E,Medical Supplies,Summer,Partly Cloudy,Completed,92.2,41.1,59.04,2.5,82,46,6.1,19.9,8,30.285,-86.8891,1,Low
FLT-010153,2021-10-04 09:37:00,COR-045,Multirotor,Wing (Alphabet),Class D,Food Delivery,Autumn,Clear,Completed,332.3,80.4,6.32,3.0,75,45,2.2,12.7,10,31.1648,-74.931,1,Medium
FLT-010154,2024-10-28 15:59:00,COR-029,Multirotor,Joby Aviation,Class D,Industrial Parts,Spring,Clear,Aborted,89.7,35.9,25.84,2.0,91,57,0.6,10.6,20,26.1687,-113.9132,1,Critical
FLT-010155,2021-02-03 10:19:00,COR-036,Multirotor,Amazon Prime Air,Class D,Emergency Response,Winter,Clear,Completed,150.6,72.8,23.11,2.0,97,64,20.5,25.5,2,42.5028,-73.1283,1,Low
FLT-010156,2023-08-09 06:10:00,COR-034,Multirotor,Zipline,Class G,Mail,Autumn,Clear,Diverted,211.6,66.7,1.14,0.5,99,62,3.0,17.2,20,34.1752,-102.7843,1,Low
FLT-010157,2023-12-03 08:18:00,COR-030,Fixed-Wing,Manna Drone Delivery,Class B,Industrial Parts,Spring,Clear,Completed,250.0,34.0,47.87,1.0,74,63,15.9,23.6,10,30.0406,-86.5632,1,Medium
FLT-010158,2021-07-08 09:08:00,COR-045,Multirotor,Zipline,Class C,Industrial Parts,Spring,Clear,Completed,237.1,35.1,48.21,3.0,79,63,9.1,29.9,15,30.0994,-93.9517,1,Medium
FLT-010159,2023-12-29 20:54:00,COR-024,Single-Rotor,Matternet,Class C,Medical Supplies,Winter,Light Rain,Diverted,67.8,47.9,9.09,2.5,92,72,12.2,19.9,15,44.8308,-98.1532,1,Low
FLT-010160,2024-07-18 15:20:00,COR-041,Multirotor,UPS Flight Forward,Class E,Mail,Spring,Light Rain,Completed,186.0,58.1,9.73,0.5,80,41,10.3,19.5,3,43.3462,-87.7943,1,High
FLT-010161,2021-10-07 21:59:00,COR-042,Fixed-Wing,Amazon Prime Air,Class B,Industrial Parts,Autumn,Clear,Completed,371.5,94.6,30.83,2.5,83,30,36.4,33.0,2,37.1777,-102.6081,1,Low
FLT-010162,2024-11-28 08:49:00,COR-043,Fixed-Wing,Amazon Prime Air,Class C,Food Delivery,Autumn,Partly Cloudy,Completed,352.8,62.8,12.3,1.5,92,64,1.3,15.7,10,38.5544,-115.8206,1,Critical
FLT-010163,2024-05-29 12:27:00,COR-015,Multirotor,Skydio,Class E,Industrial Parts,Winter,Light Rain,Completed,248.6,75.9,28.9,1.5,85,70,12.9,18.5,8,35.4352,-98.0442,1,High
FLT-010164,2023-09-03 17:31:00,COR-031,Single-Rotor,Flytrex,Class D,Emergency Response,Autumn,Clear,Delayed,241.8,90.3,0.66,0.5,76,26,1.5,25.2,10,33.6167,-96.4261,1,Critical
FLT-010165,2023-02-19 15:55:00,COR-034,Hybrid VTOL,Matternet,Class G,Industrial Parts,Autumn,Clear,Completed,71.3,86.5,5.18,1.0,97,72,2.6,36.2,15,45.1405,-112.1068,1,Medium
FLT-010166,2023-05-28 12:38:00,COR-017,Multirotor,Flytrex,Class E,Emergency Response,Winter,Partly Cloudy,Completed,104.1,64.9,1.72,1.5,91,63,13.5,15.1,8,27.7635,-76.1547,1,High
FLT-010167,2021-05-27 13:35:00,COR-002,Multirotor,Flytrex,Class E,Medical Supplies,Autumn,Partly Cloudy,Completed,123.5,50.9,10.9,2.0,98,63,11.6,33.7,15,34.2058,-110.8537,1,Medium
FLT-010168,2021-06-13 07:58:00,COR-032,Multirotor,Skydio,Class D,Industrial Parts,Summer,Overcast,Completed,210.6,75.0,34.65,2.0,87,63,8.0,14.1,8,32.5804,-101.9478,1,Critical
FLT-010169,2024-07-28 21:19:00,COR-012,Single-Rotor,Joby Aviation,Class E,Food Delivery,Winter,Clear,Completed,300.6,51.3,15.18,1.5,77,34,17.8,9.4,15,35.9593,-114.4084,1,Critical
FLT-010170,2024-06-12 09:42:00,COR-045,Hybrid VTOL,Joby Aviation,Class E,Industrial Parts,Summer,Clear,Aborted,200.5,101.3,13.22,0.0,96,73,14.1,15.4,20,35.0679,-95.746,1,Low
FLT-010171,2023-02-16 09:50:00,COR-038,Single-Rotor,DroneUp,Class G,Industrial Parts,Autumn,Clear,Completed,76.6,82.4,8.21,0.5,83,69,0.7,21.0,5,36.4156,-106.9258,1,Low
FLT-010172,2024-03-28 15:10:00,COR-014,Multirotor,Manna Drone Delivery,Class E,Surveillance,Autumn,Clear,Diverted,192.6,69.2,1.18,0.5,79,32,12.8,23.6,2,28.0782,-98.0256,1,Low
FLT-010173,2022-05-26 10:07:00,COR-039,Multirotor,DroneUp,Class E,Surveillance,Autumn,Clear,Completed,90.2,75.3,26.18,3.0,83,54,5.9,16.3,10,36.2891,-110.9938,1,Low
FLT-010174,2022-12-15 15:56:00,COR-032,Multirotor,Flytrex,Class G,Industrial Parts,Summer,Clear,Completed,307.9,68.6,15.22,3.0,89,42,7.6,31.8,8,30.3332,-119.365,1,Critical
FLT-010175,2021-04-09 08:45:00,COR-009,Hybrid VTOL,Matternet,Class B,Medical Supplies,Autumn,Clear,Completed,91.6,57.6,48.12,2.5,96,75,8.9,14.5,5,29.0553,-83.8179,1,High
FLT-010176,2022-05-02 08:58:00,COR-001,Multirotor,Matternet,Class G,Food Delivery,Summer,Strong Wind,Completed,208.5,75.0,10.18,0.5,91,45,4.9,29.1,10,26.4264,-90.5868,1,Medium
FLT-010177,2022-11-19 12:21:00,COR-024,Multirotor,Wing (Alphabet),Class D,Industrial Parts,Autumn,Partly Cloudy,Completed,286.6,60.1,9.24,2.5,82,66,7.1,10.4,2,41.7784,-105.3038,1,Low
FLT-010178,2021-04-16 19:38:00,COR-024,Hybrid VTOL,Matternet,Class E,Medical Supplies,Spring,Fog,Completed,114.4,103.7,65.94,0.5,92,49,9.9,23.7,10,34.4037,-119.6728,1,High
FLT-010179,2024-09-20 19:42:00,COR-022,Multirotor,Manna Drone Delivery,Class D,Food Delivery,Winter,Overcast,Completed,58.1,51.1,2.74,1.5,86,45,0.7,19.9,3,38.7862,-79.5868,1,Critical
FLT-010180,2022-01-15 18:04:00,COR-015,Hybrid VTOL,Wing (Alphabet),Class G,Medical Supplies,Spring,Strong Wind,Completed,238.4,75.2,5.24,2.0,75,57,10.2,13.1,20,41.0071,-113.68,1,High
FLT-010181,2023-04-13 14:52:00,COR-027,Multirotor,UPS Flight Forward,Class E,Emergency Response,Spring,Clear,Completed,50.1,49.3,12.06,0.5,84,38,5.1,5.4,10,39.945,-76.3936,1,High
FLT-010182,2022-12-07 16:10:00,COR-004,Fixed-Wing,UPS Flight Forward,Class C,Industrial Parts,Autumn,Light Rain,Completed,247.5,49.1,13.34,1.5,77,59,10.2,14.1,10,35.351,-98.5488,1,Critical
FLT-010183,2022-10-24 11:48:00,COR-025,Multirotor,Wing (Alphabet),Class C,Retail Package,Autumn,Clear,Delayed,308.8,29.3,14.32,1.0,74,46,7.1,27.3,15,33.5338,-105.3211,1,High
FLT-010184,2024-09-05 21:47:00,COR-037,Fixed-Wing,Zipline,Class G,Medical Supplies,Winter,Clear,Completed,151.8,73.2,4.29,1.5,99,51,2.4,13.7,15,33.2711,-85.6538,1,Low
FLT-010185,2022-10-01 08:00:00,COR-008,Multirotor,Amazon Prime Air,Class D,Medical Supplies,Spring,Partly Cloudy,Delayed,210.7,54.4,47.07,1.0,77,56,1.4,16.6,1,39.0811,-79.0349,1,High
FLT-010186,2021-10-12 17:18:00,COR-042,Multirotor,Joby Aviation,Class C,Industrial Parts,Summer,Clear,Completed,373.6,86.7,21.88,2.0,91,74,24.9,6.4,20,35.8855,-103.835,1,High
FLT-010187,2023-09-24 08:59:00,COR-022,Hybrid VTOL,UPS Flight Forward,Class E,Food Delivery,Summer,Strong Wind,Diverted,204.3,73.3,5.38,1.5,92,71,6.0,4.5,10,43.6809,-102.0402,1,Critical
FLT-010188,2024-12-20 20:37:00,COR-003,Fixed-Wing,Matternet,Class D,Surveillance,Summer,Partly Cloudy,Completed,398.7,68.0,6.27,1.0,78,32,11.5,14.9,15,44.2434,-100.7752,1,High
FLT-010189,2024-01-17 14:33:00,COR-043,Multirotor,Zipline,Class C,Surveillance,Winter,Clear,Diverted,88.1,36.8,38.22,3.0,76,51,1.1,17.8,15,28.7523,-76.8062,1,Critical
FLT-010190,2023-12-13 17:27:00,COR-042,Multirotor,Manna Drone Delivery,Class D,Food Delivery,Autumn,Clear,Aborted,292.3,76.7,8.61,5.0,87,37,6.4,5.3,2,27.9971,-88.0644,1,Critical
FLT-010191,2023-03-11 15:32:00,COR-008,Fixed-Wing,UPS Flight Forward,Class C,Surveillance,Winter,Strong Wind,Completed,271.5,51.8,14.63,2.5,83,71,14.7,31.2,3,38.8688,-109.8653,1,Critical
FLT-010192,2024-03-13 13:03:00,COR-008,Multirotor,Amazon Prime Air,Class E,Surveillance,Autumn,Overcast,Completed,352.8,36.3,2.31,1.5,77,60,41.7,15.9,5,31.627,-112.935,1,Medium
FLT-010193,2021-03-04 17:06:00,COR-024,Fixed-Wing,Flytrex,Class E,Medical Supplies,Autumn,Partly Cloudy,Completed,64.2,73.6,5.22,3.0,70,50,9.7,-0.5,8,25.4086,-110.712,1,Low
FLT-010194,2024-04-25 16:27:00,COR-043,Multirotor,Wing (Alphabet),Class B,Retail Package,Autumn,Clear,Completed,133.7,39.8,9.7,2.0,86,59,2.3,15.1,8,44.5501,-109.0854,1,Medium
FLT-010195,2023-07-14 17:42:00,COR-023,Fixed-Wing,Flytrex,Class E,Retail Package,Autumn,Clear,Completed,78.9,23.2,19.22,0.5,95,76,0.2,25.6,15,29.9918,-110.721,1,Low
FLT-010196,2023-04-04 12:23:00,COR-014,Single-Rotor,DroneUp,Class D,Mail,Summer,Fog,Completed,375.2,90.9,5.92,0.0,75,33,5.2,17.7,8,45.4442,-89.7332,1,High
FLT-010197,2023-01-16 15:56:00,COR-006,Multirotor,DroneUp,Class G,Industrial Parts,Winter,Partly Cloudy,Completed,187.9,53.8,54.2,2.0,83,59,6.3,27.4,15,40.7836,-116.3193,1,Critical
FLT-010198,2021-10-26 11:28:00,COR-021,Single-Rotor,DroneUp,Class C,Food Delivery,Spring,Clear,Diverted,366.7,30.1,4.48,2.5,93,61,8.3,29.2,10,41.7784,-103.0194,1,Low
FLT-010199,2024-07-30 08:29:00,COR-050,Multirotor,Skydio,Class D,Emergency Response,Summer,Fog,Completed,138.9,45.7,27.17,3.0,95,44,0.0,0.4,8,29.4322,-91.3724,1,High
FLT-010200,2021-11-16 18:25:00,COR-020,Fixed-Wing,Skydio,Class G,Retail Package,Spring,Light Rain,Completed,76.8,50.6,8.16,2.5,86,65,15.4,9.5,15,30.1523,-107.7479,1,Low
FLT-010201,2021-09-30 17:25:00,COR-001,Multirotor,DroneUp,Class E,Emergency Response,Spring,Clear,Completed,139.7,87.9,32.26,2.0,86,49,12.8,23.8,3,36.4679,-118.8016,1,High
FLT-010202,2023-01-22 06:16:00,COR-011,Hybrid VTOL,DroneUp,Class C,Industrial Parts,Summer,Partly Cloudy,Completed,251.0,31.7,46.18,0.5,81,69,0.2,30.9,10,28.7862,-117.9906,1,Critical
FLT-010203,2023-02-23 06:30:00,COR-030,Multirotor,DroneUp,Class C,Industrial Parts,Spring,Overcast,Completed,342.7,38.2,3.73,1.5,90,80,4.9,28.8,1,31.7195,-115.8276,1,High
FLT-010204,2021-02-16 07:05:00,COR-036,Multirotor,Amazon Prime Air,Class E,Industrial Parts,Winter,Clear,Aborted,172.6,84.6,12.17,1.5,85,41,5.5,31.8,15,32.0722,-81.0437,1,Low
FLT-010205,2022-08-26 14:07:00,COR-010,Hybrid VTOL,UPS Flight Forward,Class E,Surveillance,Spring,Partly Cloudy,Completed,368.5,56.0,3.02,1.0,72,62,4.0,18.2,10,28.5119,-89.7647,1,Critical
FLT-010206,2022-04-01 06:52:00,COR-018,Multirotor,Zipline,Class B,Surveillance,Autumn,Clear,Completed,120.4,69.6,22.02,2.5,95,50,4.2,11.6,15,29.514,-118.8384,1,High
FLT-010207,2023-02-14 19:55:00,COR-011,Multirotor,UPS Flight Forward,Class E,Mail,Summer,Partly Cloudy,Completed,286.6,55.2,32.13,0.5,95,56,6.8,28.5,5,42.3481,-102.8376,1,Critical
